time,hourly_demand,temperature_2m,relative_humidity_2m,wind_speed_10m,apparent_temperature
2016-06-13 19:00:00,67023.0,26.7,62,6.6,29.0
2016-06-13 20:00:00,65703.59099999,25.7,67,6.6,28.1
2016-06-13 21:00:00,65430.34799999,24.8,73,6.0,27.6
2016-06-13 22:00:00,62293.83199998,24.1,77,6.1,26.9
2016-06-13 23:00:00,56522.81199997,23.6,79,5.7,26.5
2016-06-14 00:00:00,51767.186,23.2,82,4.7,26.3
2016-06-14 01:00:00,48784.374,22.6,84,4.8,25.7
2016-06-14 02:00:00,47056.22699999,22.4,85,5.2,25.4
2016-06-14 03:00:00,46435.93399999,22.2,85,5.0,25.1
2016-06-14 04:00:00,46515.584,22.0,85,5.1,24.8
2016-06-14 05:00:00,48488.64199999,21.7,85,4.8,24.4
2016-06-14 06:00:00,51933.287,21.5,85,5.6,24.0
2016-06-14 07:00:00,55795.90299999,22.4,84,6.8,25.0
2016-06-14 08:00:00,60807.20499999,24.9,68,6.1,27.2
2016-06-14 09:00:00,63494.69199999,26.8,60,7.3,28.8
2016-06-14 10:00:00,65684.10399999,28.5,55,8.7,30.6
2016-06-14 11:00:00,66244.95599998,29.5,54,11.5,31.9
2016-06-14 12:00:00,63706.59699998,30.0,53,10.1,32.4
2016-06-14 13:00:00,64771.58599998,30.5,52,9.4,33.8
2016-06-14 14:00:00,65683.56699997,30.6,52,9.3,32.9
2016-06-14 15:00:00,65668.445,30.4,52,9.7,32.6
2016-06-14 16:00:00,65822.98499996,30.1,53,8.5,32.4
2016-06-14 17:00:00,65861.95999998,29.2,57,5.4,32.2
2016-06-14 18:00:00,68554.48700000001,27.7,64,5.3,30.9
2016-06-14 19:00:00,68057.82399999,26.5,69,4.9,29.9
2016-06-14 20:00:00,66906.17499997,25.8,74,5.2,29.2
2016-06-14 21:00:00,66848.95499998,25.2,76,5.2,28.7
2016-06-14 22:00:00,63829.913,24.9,77,6.3,28.1
2016-06-14 23:00:00,57900.38499999,24.7,78,9.2,27.5
2016-06-15 00:00:00,53054.31199999001,24.3,80,8.9,27.1
2016-06-15 01:00:00,49745.72599998,23.9,83,6.6,27.1
2016-06-15 02:00:00,48085.459,23.5,85,5.1,27.0
2016-06-15 03:00:00,47424.59999997,22.9,89,4.3,26.5
2016-06-15 04:00:00,47554.99199998,22.4,91,4.4,26.0
2016-06-15 05:00:00,49392.55399999,22.1,92,4.3,25.6
2016-06-15 06:00:00,52929.35399997,21.8,93,5.0,25.2
2016-06-15 07:00:00,56687.41699998,23.1,88,5.4,26.7
2016-06-15 08:00:00,61488.11099999,25.3,78,5.4,29.0
2016-06-15 09:00:00,63868.62199999,27.5,69,7.8,30.8
2016-06-15 10:00:00,65934.95499998,29.2,60,10.7,32.2
2016-06-15 11:00:00,66297.88199998,30.2,53,13.4,32.7
2016-06-15 12:00:00,63800.96399997,30.8,49,13.3,32.6
2016-06-15 13:00:00,65285.71499998,31.0,47,12.2,32.4
2016-06-15 14:00:00,66693.49799999001,31.2,46,11.9,32.4
2016-06-15 15:00:00,66788.5,31.1,45,10.9,32.3
2016-06-15 16:00:00,66639.56199999,30.5,47,10.7,31.7
2016-06-15 17:00:00,66783.33199999,29.4,52,8.4,31.3
2016-06-15 18:00:00,70204.01499997001,28.0,58,7.5,30.2
2016-06-15 19:00:00,68323.00899999999,26.9,63,6.6,29.4
2016-06-15 20:00:00,66851.703,26.0,67,6.5,28.6
2016-06-15 21:00:00,66808.03699997999,25.4,71,6.3,28.1
2016-06-15 22:00:00,64008.263,25.0,73,5.9,27.8
2016-06-15 23:00:00,58380.999999980006,24.4,76,5.4,27.4
2016-06-16 00:00:00,53378.30599999001,23.7,81,4.7,27.0
2016-06-16 01:00:00,50136.37899999,23.4,83,5.0,26.7
2016-06-16 02:00:00,48351.84500000001,22.9,85,4.7,26.2
2016-06-16 03:00:00,47627.96899999,22.6,86,4.7,25.9
2016-06-16 04:00:00,47786.01799999,22.2,87,4.7,25.3
2016-06-16 05:00:00,49667.89499998,21.9,88,4.7,25.0
2016-06-16 06:00:00,53331.33799999,21.5,90,5.0,24.5
2016-06-16 07:00:00,57025.908999980005,22.6,86,4.9,25.8
2016-06-16 08:00:00,61728.26599999999,25.3,72,4.5,28.5
2016-06-16 09:00:00,64372.678,27.6,62,5.2,30.4
2016-06-16 10:00:00,66514.86299997,29.5,52,7.2,32.1
2016-06-16 11:00:00,66783.42999998,30.5,45,11.2,31.8
2016-06-16 12:00:00,64420.291,31.3,41,12.8,32.4
2016-06-16 13:00:00,66145.57299998001,31.6,39,12.1,32.5
2016-06-16 14:00:00,67348.34399999,31.7,38,11.3,32.1
2016-06-16 15:00:00,67398.12799999,31.5,39,10.8,32.0
2016-06-16 16:00:00,67133.53099998,31.0,40,10.1,31.6
2016-06-16 17:00:00,67383.03299998,29.9,46,6.2,31.4
2016-06-16 18:00:00,70286.35699999999,28.5,52,6.3,30.4
2016-06-16 19:00:00,68152.29199997999,27.5,55,6.3,29.3
2016-06-16 20:00:00,66581.85799998001,26.5,59,6.7,28.4
2016-06-16 21:00:00,66592.45299999,25.5,64,6.2,27.6
2016-06-16 22:00:00,63909.572,24.5,69,5.8,26.8
2016-06-16 23:00:00,58227.75799998,23.7,73,5.8,25.9
2016-06-17 00:00:00,53375.13599999,22.9,76,5.7,25.2
2016-06-17 01:00:00,50261.76799999,22.3,80,5.4,24.7
2016-06-17 02:00:00,48533.878,22.1,80,5.2,24.5
2016-06-17 03:00:00,47727.75399999,21.9,82,4.7,24.4
2016-06-17 04:00:00,47893.947,22.0,82,4.4,24.6
2016-06-17 05:00:00,49700.654999980005,22.0,82,4.7,24.6
2016-06-17 06:00:00,53178.087,21.9,84,4.7,24.5
2016-06-17 07:00:00,56868.77699999,22.9,78,5.5,25.3
2016-06-17 08:00:00,61893.123,24.8,69,4.8,27.3
2016-06-17 09:00:00,64846.56999998,27.0,59,5.5,29.2
2016-06-17 10:00:00,66749.092,29.0,50,6.5,31.0
2016-06-17 11:00:00,66813.66499998,30.6,43,9.4,32.4
2016-06-17 12:00:00,64584.79899999,31.6,37,11.6,32.5
2016-06-17 13:00:00,65991.75499999,31.8,35,10.9,31.8
2016-06-17 14:00:00,67290.41200000001,32.2,34,9.8,32.3
2016-06-17 15:00:00,67111.99399998,32.2,32,8.9,32.1
2016-06-17 16:00:00,65896.23499999,31.8,33,8.4,31.7
2016-06-17 17:00:00,66362.761,30.5,39,6.1,31.2
2016-06-17 18:00:00,69440.46399997,28.6,45,6.9,29.3
2016-06-17 19:00:00,67349.59299998,27.1,49,7.5,27.8
2016-06-17 20:00:00,65300.70299996,25.8,53,7.8,26.6
2016-06-17 21:00:00,65074.78499999,24.7,59,7.1,25.8
2016-06-17 22:00:00,63154.84599998999,23.7,64,6.5,25.0
2016-06-17 23:00:00,58558.37399999,22.7,68,6.2,24.1
2016-06-18 00:00:00,54010.76199999,21.8,73,6.4,23.3
2016-06-18 01:00:00,50944.798999980005,21.3,76,6.0,22.7
2016-06-18 02:00:00,48872.22499998,21.3,73,5.4,22.6
2016-06-18 03:00:00,47825.493,20.2,80,5.6,21.7
2016-06-18 04:00:00,47483.76799998,19.8,82,6.0,21.2
2016-06-18 05:00:00,47748.179,19.5,83,6.3,20.8
2016-06-18 06:00:00,47859.42599997,19.2,85,5.6,20.6
2016-06-18 07:00:00,49488.08999998,20.3,84,6.8,22.0
2016-06-18 08:00:00,53273.73599997,24.3,63,4.8,25.9
2016-06-18 09:00:00,55976.27799999,27.2,51,5.1,28.6
2016-06-18 10:00:00,57620.10799999999,29.7,42,5.9,31.3
2016-06-18 11:00:00,58026.73299999999,31.5,36,8.8,32.9
2016-06-18 12:00:00,57181.29499998,32.4,33,9.7,33.7
2016-06-18 13:00:00,56912.07299999001,32.9,31,9.0,34.0
2016-06-18 14:00:00,56729.45299998,33.2,30,8.3,33.7
2016-06-18 15:00:00,56900.07599999,33.0,30,7.6,32.8
2016-06-18 16:00:00,57559.28299998,32.6,31,7.2,32.5
2016-06-18 17:00:00,62285.82,31.3,37,5.9,31.9
2016-06-18 18:00:00,69062.62199998999,29.1,43,6.9,29.8
2016-06-18 19:00:00,66497.27799999001,27.2,50,7.1,28.1
2016-06-18 20:00:00,63079.18,25.8,55,7.1,26.8
2016-06-18 21:00:00,60119.68699998,24.6,60,6.6,25.9
2016-06-18 22:00:00,56706.17199998,23.7,65,6.1,25.1
2016-06-18 23:00:00,53077.017,22.8,71,5.8,24.5
2016-06-19 00:00:00,49749.78099999,22.2,74,5.8,24.0
2016-06-19 01:00:00,47095.184,21.6,77,5.8,23.3
2016-06-19 02:00:00,44987.47799998,21.1,79,5.7,22.9
2016-06-19 03:00:00,43842.40999997,20.8,80,5.5,22.6
2016-06-19 04:00:00,43389.47499998,20.4,82,5.7,22.1
2016-06-19 05:00:00,42942.42999999,20.1,82,5.9,21.7
2016-06-19 06:00:00,41760.517,19.9,83,5.8,21.4
2016-06-19 07:00:00,41396.59899999,20.7,83,5.8,22.6
2016-06-19 08:00:00,43255.85399999,24.4,61,4.5,25.9
2016-06-19 09:00:00,45664.18499999,27.1,51,5.2,28.3
2016-06-19 10:00:00,47787.679,29.5,42,5.6,30.9
2016-06-19 11:00:00,49293.477,31.4,37,6.5,33.3
2016-06-19 12:00:00,49258.44199999,32.6,32,11.1,33.5
2016-06-19 13:00:00,48551.912,33.2,29,11.4,33.4
2016-06-19 14:00:00,48446.663,33.1,29,10.8,32.3
2016-06-19 15:00:00,48524.27599999,32.7,30,10.2,32.1
2016-06-19 16:00:00,49996.965999980006,32.3,31,9.0,31.9
2016-06-19 17:00:00,55985.67699999,30.7,37,7.2,31.1
2016-06-19 18:00:00,64166.20799997001,28.9,42,7.5,29.3
2016-06-19 19:00:00,61976.40499997,27.4,47,7.7,28.0
2016-06-19 20:00:00,59890.098,26.2,52,7.6,26.9
2016-06-19 21:00:00,58530.91,25.1,57,7.2,26.1
2016-06-19 22:00:00,55948.37599999,24.2,61,6.1,25.4
2016-06-19 23:00:00,52035.82799999,23.1,69,6.2,24.6
2016-06-20 00:00:00,48673.46099999,22.3,72,6.1,23.8
2016-06-20 01:00:00,46304.518999980006,21.7,75,5.9,23.4
2016-06-20 02:00:00,45026.41699998,21.3,78,5.9,23.0
2016-06-20 03:00:00,44523.963,21.1,78,6.1,22.7
2016-06-20 04:00:00,45087.44299999,20.7,79,5.9,22.2
2016-06-20 05:00:00,47181.86499997,20.3,79,5.8,21.8
2016-06-20 06:00:00,51263.17,19.9,81,6.2,21.3
2016-06-20 07:00:00,55207.81799996999,20.6,82,7.2,22.2
2016-06-20 08:00:00,60344.03099998999,24.0,62,4.8,25.5
2016-06-20 09:00:00,63188.18899998,26.8,52,4.9,28.1
2016-06-20 10:00:00,65787.42599999,29.3,44,5.7,30.8
2016-06-20 11:00:00,66191.64799999999,31.3,38,8.4,32.8
2016-06-20 12:00:00,63928.07,32.6,33,11.4,33.5
2016-06-20 13:00:00,65335.61899999,33.3,30,11.2,34.0
2016-06-20 14:00:00,66453.79299999,33.5,29,9.7,33.5
2016-06-20 15:00:00,66538.10599999,33.5,29,9.1,33.1
2016-06-20 16:00:00,66416.29399999001,32.8,31,8.8,32.6
2016-06-20 17:00:00,66787.70999999001,31.5,36,6.2,32.1
2016-06-20 18:00:00,69301.13599996999,29.7,41,7.2,30.2
2016-06-20 19:00:00,68034.72599999,28.4,45,7.3,29.2
2016-06-20 20:00:00,66862.06299998,27.3,50,6.7,28.3
2016-06-20 21:00:00,66503.09899999,26.4,54,6.3,27.7
2016-06-20 22:00:00,63524.10899999,25.6,58,5.9,27.0
2016-06-20 23:00:00,57978.49999997999,24.9,62,5.8,26.6
2016-06-21 00:00:00,53136.02999999,24.2,67,5.8,26.1
2016-06-21 01:00:00,49944.475000000006,23.7,70,6.7,25.5
2016-06-21 02:00:00,48317.97099999,23.5,69,6.6,25.2
2016-06-21 03:00:00,47816.28799999,22.7,68,6.6,24.0
2016-06-21 04:00:00,48007.98999998,22.3,68,6.6,23.4
2016-06-21 05:00:00,49705.26399999,22.1,67,7.0,23.0
2016-06-21 06:00:00,53247.75199999,21.8,69,7.2,22.7
2016-06-21 07:00:00,57384.62999998999,22.4,70,7.8,23.5
2016-06-21 08:00:00,62343.37499999,25.2,54,6.3,26.1
2016-06-21 09:00:00,65197.93599999,27.6,47,6.9,28.4
2016-06-21 10:00:00,67149.29199998,30.1,41,7.7,31.0
2016-06-21 11:00:00,67257.85899999,32.2,35,9.7,33.2
2016-06-21 12:00:00,64850.12599998999,33.6,28,12.3,33.9
2016-06-21 13:00:00,66450.98199999,34.0,27,11.2,33.9
2016-06-21 14:00:00,67763.64599998,34.1,26,10.1,33.4
2016-06-21 15:00:00,67564.40099998,33.9,27,9.0,33.3
2016-06-21 16:00:00,67345.47399999,33.4,28,8.1,32.9
2016-06-21 17:00:00,67645.95499998999,32.1,33,6.3,32.3
2016-06-21 18:00:00,70106.13399997,30.3,38,7.5,30.6
2016-06-21 19:00:00,68613.024,28.7,42,7.6,29.1
2016-06-21 20:00:00,67085.134,27.6,47,7.3,28.2
2016-06-21 21:00:00,66988.957,26.5,53,6.3,27.7
2016-06-21 22:00:00,64085.42599998,25.4,63,5.4,27.4
2016-06-21 23:00:00,58299.287999980006,25.0,67,4.3,27.4
2016-06-22 00:00:00,53721.73399999,24.5,69,6.1,26.8
2016-06-22 01:00:00,50477.83599999,24.3,65,5.9,26.1
2016-06-22 02:00:00,48858.63499999,24.0,67,5.6,25.9
2016-06-22 03:00:00,48251.24799999,24.0,62,6.3,25.2
2016-06-22 04:00:00,48463.49699998999,23.8,62,6.5,25.0
2016-06-22 05:00:00,50342.60799996,23.7,62,5.9,24.8
2016-06-22 06:00:00,53811.243,23.3,66,5.5,24.9
2016-06-22 07:00:00,57758.975,23.7,68,5.2,25.5
2016-06-22 08:00:00,62491.68999999,25.5,58,3.6,27.3
2016-06-22 09:00:00,64756.828,27.1,53,3.6,28.9
2016-06-22 10:00:00,66726.98899999,28.5,49,3.9,30.4
2016-06-22 11:00:00,66892.74599997999,30.4,44,5.2,32.3
2016-06-22 12:00:00,64654.712999990006,31.9,38,9.1,33.4
2016-06-22 13:00:00,65951.98499999,33.1,32,11.4,33.5
2016-06-22 14:00:00,67099.07400000001,33.4,30,11.1,33.1
2016-06-22 15:00:00,67249.34299999,33.3,31,10.0,33.0
2016-06-22 16:00:00,67148.18699999,32.8,31,9.6,32.4
2016-06-22 17:00:00,67657.92499998,31.6,35,6.4,32.0
2016-06-22 18:00:00,70275.43699998001,30.1,39,7.0,30.6
2016-06-22 19:00:00,68155.14599997,28.9,43,7.9,29.3
2016-06-22 20:00:00,66762.81399998,27.8,46,7.4,28.4
2016-06-22 21:00:00,66709.16500000001,26.8,50,6.8,27.7
2016-06-22 22:00:00,64166.704999990005,25.9,54,6.5,26.9
2016-06-22 23:00:00,58800.859,25.1,57,6.0,26.2
2016-06-23 00:00:00,53602.098999990005,24.4,60,6.3,25.6
2016-06-23 01:00:00,50090.23999999,23.9,62,6.2,25.1
2016-06-23 02:00:00,48301.492,23.5,64,6.8,24.7
2016-06-23 03:00:00,47480.66899999,22.9,67,6.9,24.1
2016-06-23 04:00:00,47818.00499998,22.5,69,6.6,23.7
2016-06-23 05:00:00,49851.477999990006,22.1,70,6.4,23.4
2016-06-23 06:00:00,53529.98499998,21.8,73,5.8,23.2
2016-06-23 07:00:00,57064.036,22.3,76,5.8,24.2
2016-06-23 08:00:00,61818.095,25.4,58,4.7,27.0
2016-06-23 09:00:00,64262.53999998,28.0,48,6.1,29.2
2016-06-23 10:00:00,66320.71499999,30.4,40,8.6,31.3
2016-06-23 11:00:00,66620.345,32.2,32,12.6,32.6
2016-06-23 12:00:00,64351.47799999,33.2,29,13.0,33.5
2016-06-23 13:00:00,65822.93499998,33.8,27,11.9,33.9
2016-06-23 14:00:00,67056.524,34.0,25,10.5,33.7
2016-06-23 15:00:00,66760.477,33.9,26,9.8,33.0
2016-06-23 16:00:00,66552.00499997,33.4,27,9.3,32.6
2016-06-23 17:00:00,66794.176,32.0,32,6.4,32.0
2016-06-23 18:00:00,69789.85399999001,30.1,36,6.6,30.3
2016-06-23 19:00:00,67967.40699999001,28.6,41,6.6,28.8
2016-06-23 20:00:00,66391.58,27.4,45,7.3,27.7
2016-06-23 21:00:00,66037.006,26.5,49,6.9,27.0
2016-06-23 22:00:00,63367.29499999,25.6,52,6.1,26.4
2016-06-23 23:00:00,58498.21799999,24.9,56,6.1,25.9
2016-06-24 00:00:00,53606.86699998,24.3,59,6.1,25.4
2016-06-24 01:00:00,50107.45499998,23.8,61,6.1,24.9
2016-06-24 02:00:00,48249.14999999,23.4,63,6.5,24.4
2016-06-24 03:00:00,47455.84699999,22.8,65,6.5,23.8
2016-06-24 04:00:00,47529.04,22.4,66,6.9,23.3
2016-06-24 05:00:00,49344.21299999,22.2,67,6.9,23.1
2016-06-24 06:00:00,52524.534,22.2,68,7.3,23.1
2016-06-24 07:00:00,55800.14699998,22.9,67,8.6,23.9
2016-06-24 08:00:00,60206.104,25.8,56,7.1,26.9
2016-06-24 09:00:00,62670.36299998999,28.6,47,8.0,29.5
2016-06-24 10:00:00,64417.24199999,31.0,40,9.7,32.0
2016-06-24 11:00:00,64466.989,32.7,34,13.0,33.4
2016-06-24 12:00:00,62337.48699999,33.6,31,14.0,34.1
2016-06-24 13:00:00,63710.29799999,33.8,30,13.0,33.3
2016-06-24 14:00:00,64741.39099998,33.9,30,12.6,33.2
2016-06-24 15:00:00,64594.31699998,33.0,32,12.2,32.4
2016-06-24 16:00:00,63815.85899999,32.5,33,11.2,32.3
2016-06-24 17:00:00,64634.637,31.4,37,9.8,31.6
2016-06-24 18:00:00,68197.80199999,29.7,42,7.7,30.3
2016-06-24 19:00:00,66377.032,28.5,46,7.3,29.3
2016-06-24 20:00:00,64184.20899998,27.5,50,6.6,28.6
2016-06-24 21:00:00,63887.64299999,26.5,54,6.0,27.8
2016-06-24 22:00:00,61701.16199999,25.6,57,6.4,27.0
2016-06-24 23:00:00,57217.306,24.7,61,6.3,26.1
2016-06-25 00:00:00,53089.95999997,23.9,64,6.7,25.2
2016-06-25 01:00:00,49848.73899998,23.3,66,6.7,24.6
2016-06-25 02:00:00,47810.86999999,22.7,68,7.0,23.9
2016-06-25 03:00:00,46687.85399998,22.5,68,6.5,23.8
2016-06-25 04:00:00,46393.42599998,22.0,71,5.8,23.4
2016-06-25 05:00:00,46607.581000000006,21.4,74,6.0,22.7
2016-06-25 06:00:00,46881.11699999,20.8,77,6.2,22.2
2016-06-25 07:00:00,48397.55099999,21.7,76,8.9,22.9
2016-06-25 08:00:00,52191.481,25.1,60,7.6,26.3
2016-06-25 09:00:00,54909.636999990005,28.1,49,9.1,29.0
2016-06-25 10:00:00,56453.42899999,30.8,41,11.8,31.5
2016-06-25 11:00:00,56626.477,32.9,30,17.9,32.1
2016-06-25 12:00:00,56012.99199999,33.7,26,18.6,32.3
2016-06-25 13:00:00,55583.676,34.0,25,17.0,32.6
2016-06-25 14:00:00,55495.445,34.1,24,15.8,32.7
2016-06-25 15:00:00,55446.725,33.8,24,15.0,31.7
2016-06-25 16:00:00,56027.01399998,33.2,25,14.1,31.3
2016-06-25 17:00:00,60946.893,31.6,29,9.9,30.5
2016-06-25 18:00:00,68125.14799999,29.6,33,8.9,28.8
2016-06-25 19:00:00,65634.14599999,28.2,37,9.9,27.4
2016-06-25 20:00:00,61825.16599999001,27.1,40,10.0,26.3
2016-06-25 21:00:00,58859.938,26.2,43,9.7,25.5
2016-06-25 22:00:00,55455.38999999,25.4,45,9.4,24.8
2016-06-25 23:00:00,52072.26899998,24.6,47,9.0,24.1
2016-06-26 00:00:00,48641.63999998,23.9,49,9.5,23.3
2016-06-26 01:00:00,45671.53799999,23.3,51,9.5,22.7
2016-06-26 02:00:00,43921.84599998,22.8,52,9.8,22.1
2016-06-26 03:00:00,42902.79399998,22.4,53,9.5,21.7
2016-06-26 04:00:00,42455.92599999,22.0,54,9.5,21.3
2016-06-26 05:00:00,42063.60600000001,21.6,55,9.4,20.9
2016-06-26 06:00:00,41057.833000000006,21.2,57,9.7,20.4
2016-06-26 07:00:00,40667.684,21.6,57,10.8,20.9
2016-06-26 08:00:00,42776.25899998,24.3,49,10.1,23.7
2016-06-26 09:00:00,45278.11499998,27.2,40,11.5,26.2
2016-06-26 10:00:00,47242.37299999,29.7,33,13.3,28.8
2016-06-26 11:00:00,48572.26899998,31.6,29,17.3,30.5
2016-06-26 12:00:00,48377.11999998,32.7,27,19.2,31.4
2016-06-26 13:00:00,47739.17799999,33.2,26,17.9,32.1
2016-06-26 14:00:00,47464.017,33.4,25,16.8,32.0
2016-06-26 15:00:00,47451.73799998,33.2,26,15.6,31.2
2016-06-26 16:00:00,49052.62399999,32.5,27,14.1,30.9
2016-06-26 17:00:00,54811.008,31.0,31,10.5,30.1
2016-06-26 18:00:00,63296.80099999,29.2,36,9.9,28.5
2016-06-26 19:00:00,61128.99399998,27.8,40,9.5,27.2
2016-06-26 20:00:00,59014.76199999,26.7,43,9.4,26.3
2016-06-26 21:00:00,57499.39699998,25.8,47,9.0,25.6
2016-06-26 22:00:00,54841.34399997,25.0,50,8.3,25.0
2016-06-26 23:00:00,51316.26999999,24.2,53,7.2,24.5
2016-06-27 00:00:00,48153.14999999,23.5,56,6.5,24.0
2016-06-27 01:00:00,45431.46999998,22.9,60,6.5,23.4
2016-06-27 02:00:00,44160.70399999,22.3,62,5.9,23.0
2016-06-27 03:00:00,43631.775,21.7,65,5.8,22.4
2016-06-27 04:00:00,44180.151999990005,21.2,68,6.0,21.9
2016-06-27 05:00:00,46465.74699999,20.6,71,5.9,21.4
2016-06-27 06:00:00,50325.857,20.3,73,5.5,21.2
2016-06-27 07:00:00,54399.74499998,21.3,71,7.9,22.1
2016-06-27 08:00:00,59659.91199999,24.3,58,7.4,25.0
2016-06-27 09:00:00,62492.11999999,26.7,49,9.2,27.1
2016-06-27 10:00:00,64592.22599998,29.1,42,11.8,29.0
2016-06-27 11:00:00,65105.13299997,30.8,37,14.1,30.8
2016-06-27 12:00:00,62867.61099998,32.3,32,16.2,32.3
2016-06-27 13:00:00,64353.85099999,32.7,30,15.1,32.1
2016-06-27 14:00:00,65375.37700000001,32.7,30,13.7,31.5
2016-06-27 15:00:00,65235.14299998,32.6,29,13.0,31.4
2016-06-27 16:00:00,65388.58299999,32.1,30,11.7,31.0
2016-06-27 17:00:00,65227.98299999,30.8,34,8.6,30.5
2016-06-27 18:00:00,68771.28799998999,29.3,37,8.7,29.1
2016-06-27 19:00:00,67203.11199997,27.9,41,8.9,27.8
2016-06-27 20:00:00,65840.99199999,27.0,45,8.9,26.9
2016-06-27 21:00:00,65236.54799999,26.1,48,8.5,26.2
2016-06-27 22:00:00,62565.282,25.3,51,8.0,25.5
2016-06-27 23:00:00,57087.29699998,24.6,54,8.0,24.9
2016-06-28 00:00:00,52407.336,23.8,57,7.6,24.2
2016-06-28 01:00:00,49600.61199998,23.1,60,7.1,23.7
2016-06-28 02:00:00,47900.19899999,22.6,62,7.1,23.2
2016-06-28 03:00:00,47215.209,21.9,64,6.8,22.4
2016-06-28 04:00:00,47635.818,21.5,65,6.8,22.0
2016-06-28 05:00:00,49338.93099998,21.3,66,6.4,21.9
2016-06-28 06:00:00,52793.815,21.0,67,8.4,21.2
2016-06-28 07:00:00,56808.65399999,21.5,66,9.6,21.8
2016-06-28 08:00:00,61180.683,24.3,54,9.2,24.3
2016-06-28 09:00:00,63466.141,26.6,46,10.8,26.3
2016-06-28 10:00:00,65276.81299998,28.3,41,12.4,27.7
2016-06-28 11:00:00,65262.35399999,30.1,36,14.2,29.5
2016-06-28 12:00:00,63283.014,31.6,32,16.8,31.1
2016-06-28 13:00:00,64739.44799999,32.4,30,15.1,32.1
2016-06-28 14:00:00,65870.49099998,32.4,29,13.8,31.4
2016-06-28 15:00:00,66060.16299998,32.4,29,12.7,31.1
2016-06-28 16:00:00,65832.98499999,31.9,29,11.5,30.7
2016-06-28 17:00:00,65850.144,30.5,33,8.7,29.9
2016-06-28 18:00:00,69243.686,28.7,37,9.4,28.0
2016-06-28 19:00:00,67631.73099997,27.3,40,10.2,26.6
2016-06-28 20:00:00,65978.05999999,26.3,43,10.2,25.6
2016-06-28 21:00:00,65737.62499998,25.4,46,9.4,24.9
2016-06-28 22:00:00,63025.926,24.6,48,8.5,24.3
2016-06-28 23:00:00,57366.883,23.8,51,8.2,23.6
2016-06-29 00:00:00,52774.030999990006,23.2,54,8.0,23.0
2016-06-29 01:00:00,49765.768999980006,22.5,56,7.7,22.5
2016-06-29 02:00:00,48021.594,21.9,59,7.4,21.9
2016-06-29 03:00:00,47394.66399998,21.4,61,7.3,21.5
2016-06-29 04:00:00,47565.42999997,21.0,63,7.2,21.0
2016-06-29 05:00:00,49474.13399999,20.6,64,7.1,20.7
2016-06-29 06:00:00,52927.70299998,20.3,67,8.0,20.3
2016-06-29 07:00:00,56873.25199999999,20.9,67,9.1,21.0
2016-06-29 08:00:00,61443.91699998001,23.8,56,8.0,24.0
2016-06-29 09:00:00,63799.051,26.6,47,9.9,26.6
2016-06-29 10:00:00,65686.26899998,29.1,41,12.7,29.1
2016-06-29 11:00:00,65870.12099997001,31.0,35,15.5,31.1
2016-06-29 12:00:00,63844.30699998001,32.1,32,14.8,32.3
2016-06-29 13:00:00,65351.46199999001,32.7,30,13.0,33.0
2016-06-29 14:00:00,66447.15399997,32.9,29,11.5,32.5
2016-06-29 15:00:00,66570.08099998,33.1,28,10.1,32.2
2016-06-29 16:00:00,66349.11899999,32.6,28,9.1,31.8
2016-06-29 17:00:00,66203.12700000001,31.3,33,6.3,31.2
2016-06-29 18:00:00,69543.34099997999,29.3,37,7.4,29.2
2016-06-29 19:00:00,67553.02299999,27.8,41,8.9,27.5
2016-06-29 20:00:00,65940.52699999,26.6,45,9.8,26.3
2016-06-29 21:00:00,65952.192,25.8,47,10.0,25.5
2016-06-29 22:00:00,63634.22699999,25.0,50,9.5,24.8
2016-06-29 23:00:00,58097.89199997,24.4,52,9.1,24.3
2016-06-30 00:00:00,53339.41399998999,23.7,54,8.7,23.6
2016-06-30 01:00:00,50180.34699999,23.1,55,8.7,23.0
2016-06-30 02:00:00,48388.03599997,22.5,57,8.4,22.5
2016-06-30 03:00:00,47490.20999998,22.0,58,8.3,21.8
2016-06-30 04:00:00,47686.12399998,21.5,60,8.3,21.3
2016-06-30 05:00:00,49683.45199998,21.1,60,8.3,20.8
2016-06-30 06:00:00,53111.49699997,20.7,62,7.6,20.5
2016-06-30 07:00:00,57129.869,21.2,62,9.7,20.9
2016-06-30 08:00:00,61645.84499997,24.0,53,8.7,23.9
2016-06-30 09:00:00,64286.837999990006,26.9,44,10.2,26.6
2016-06-30 10:00:00,66129.80199998,29.5,36,13.6,28.9
2016-06-30 11:00:00,66382.32399999,31.0,30,16.4,30.1
2016-06-30 12:00:00,64269.28899998,32.0,27,14.6,31.5
2016-06-30 13:00:00,65888.96899999,32.6,26,12.8,32.2
2016-06-30 14:00:00,67001.25599999,32.8,25,11.5,32.1
2016-06-30 15:00:00,66813.47899999001,32.8,26,10.2,31.5
2016-06-30 16:00:00,66402.50499999999,32.3,27,9.8,31.0
2016-06-30 17:00:00,66505.00599998,31.0,31,6.8,30.5
2016-06-30 18:00:00,69228.88899998,29.0,35,7.3,28.6
2016-06-30 19:00:00,67869.33799998,27.5,39,8.2,27.1
2016-06-30 20:00:00,66093.746,26.3,44,8.0,26.1
2016-06-30 21:00:00,65798.77499999,25.3,47,7.9,25.2
2016-06-30 22:00:00,63435.74899998,24.4,51,7.3,24.5
2016-06-30 23:00:00,58094.76099999,23.5,55,7.4,23.7
